feedback_id,student_id,feedback_score,feedback_category,submitted_date
FBK12054,221554,4,Poor,19/07/2022
FBK12055,221555,10,Excellent,12/06/2022
FBK12056,221556,7,Good,06/05/2022
FBK12057,221557,5,Average,08/05/2022
FBK12058,221558,7,Good,20/08/2022
FBK12059,221559,5,Average,06/06/2022
FBK12060,221560,9,Excellent,07/07/2022
FBK12061,221561,7,Good,25/12/2022
FBK12062,221562,8,Good,28/06/2022
FBK12063,221563,6,Average,15/05/2022
FBK12064,221564,7,Good,05/10/2022
FBK12065,221565,6,Average,08/11/2022
FBK12066,221566,5,Average,09/12/2022
FBK12067,221567,7,Good,14/09/2022
FBK12068,221568,7,Good,05/04/2022
FBK12069,221569,3,Poor,26/08/2022
FBK12070,221570,10,Excellent,14/03/2022
FBK12071,221571,7,Good,28/03/2022
FBK12072,221572,9,Excellent,24/09/2022
FBK12073,221573,9,Excellent,10/08/2022
FBK12074,221574,6,Average,28/09/2022
FBK12075,221575,6,Average,13/01/2022
FBK12076,221576,7,Good,06/12/2022
FBK12077,221577,5,Average,27/04/2022
FBK12078,221578,4,Poor,27/08/2022
FBK12079,221579,5,Average,24/08/2022
FBK12080,221580,10,Excellent,12/05/2022
FBK12081,221581,7,Good,18/09/2022
FBK12082,221582,6,Average,01/06/2022
FBK12083,221583,4,Poor,12/02/2022
FBK12084,221584,6,Average,19/04/2022
FBK12085,221585,6,Average,21/11/2022
FBK12086,221586,9,Excellent,25/03/2022
FBK12087,221587,7,Good,11/06/2022
FBK12088,221588,8,Good,25/08/2022
FBK12089,221589,8,Good,13/02/2022
FBK12090,221590,5,Average,15/05/2022
FBK12091,221591,8,Good,21/03/2022
FBK12092,221592,10,Excellent,21/07/2022
FBK12093,221593,7,Good,13/10/2022
FBK12094,221594,7,Good,06/02/2022
FBK12095,221595,4,Poor,11/04/2022
FBK12096,221596,8,Good,10/11/2022
FBK12097,221597,4,Poor,21/10/2022
FBK12098,221598,8,Good,15/05/2022
FBK12099,221599,7,Good,19/12/2022
FBK12100,221600,9,Excellent,14/08/2022
FBK12101,221601,7,Good,28/03/2022
FBK12102,221602,7,Good,24/03/2022
FBK12103,221603,3,Poor,09/11/2022
FBK12104,221604,2,Poor,06/04/2022
FBK12105,221605,9,Excellent,04/02/2022
FBK12106,221606,10,Excellent,18/08/2022
FBK12107,221607,8,Good,25/01/2022
FBK12108,221608,8,Good,25/09/2022
FBK12109,221609,6,Average,09/02/2022
FBK12110,221610,9,Excellent,03/03/2022
FBK12111,221611,5,Average,08/05/2022
FBK12112,221612,8,Good,10/12/2022
FBK12113,221613,1,Poor,05/11/2022
FBK12114,221614,7,Good,27/09/2022
FBK12115,221615,6,Average,02/01/2022
FBK12116,221616,7,Good,28/06/2022
FBK12117,221617,8,Good,28/08/2022
FBK12118,221618,7,Good,18/05/2022
FBK12119,221619,7,Good,23/03/2022
FBK12120,221620,7,Good,19/03/2022
FBK12121,221621,1,Poor,21/08/2022
FBK12122,221622,7,Good,17/07/2022
FBK12123,221623,1,Poor,12/05/2022
FBK12124,221624,7,Good,08/09/2022
FBK12125,221625,5,Average,10/08/2022
FBK12126,221626,10,Excellent,09/07/2022
FBK12127,221627,1,Poor,01/05/2022
FBK12128,221628,8,Good,27/09/2022
FBK12129,221629,8,Good,10/06/2022
FBK12130,221630,8,Good,01/09/2022
FBK12131,221631,9,Excellent,10/08/2022
FBK12132,221632,4,Poor,26/07/2022
FBK12133,221633,3,Poor,08/10/2022
FBK12134,221634,4,Poor,12/09/2022
FBK12135,221635,5,Average,18/07/2022
FBK12136,221636,7,Good,08/07/2022
FBK12137,221637,8,Good,24/12/2022
FBK12138,221638,5,Average,08/07/2022
FBK12139,221639,6,Average,14/02/2022
FBK12140,221640,6,Average,25/09/2022
FBK12141,221641,6,Average,22/12/2022
FBK12142,221642,7,Good,21/05/2022
FBK12143,221643,10,Excellent,14/05/2022
FBK12144,221644,5,Average,06/02/2022
FBK12145,221645,8,Good,04/05/2022
FBK12146,221646,9,Excellent,15/10/2022
FBK12147,221647,8,Good,20/12/2022
FBK12148,221648,9,Excellent,11/04/2022
FBK12149,221649,8,Good,02/03/2022
FBK12150,221650,3,Poor,06/01/2022
FBK12151,221651,6,Average,09/05/2022
FBK12152,221652,7,Good,15/12/2022
FBK12153,221653,3,Poor,03/04/2022
FBK12154,221654,1,Poor,16/01/2022
FBK12155,221655,4,Poor,14/06/2022
FBK12156,221656,7,Good,12/08/2022
FBK12157,221657,6,Average,26/12/2022
FBK12158,221658,8,Good,03/06/2022
FBK12159,221659,7,Good,09/01/2022
FBK12160,221660,9,Excellent,18/02/2022
FBK12161,221661,3,Poor,07/03/2022
FBK12162,221662,7,Good,27/07/2022
FBK12163,221663,2,Poor,25/02/2022
FBK12164,221664,5,Average,25/07/2022
FBK12165,221665,9,Excellent,24/04/2022
FBK12166,221666,9,Excellent,15/04/2022
FBK12167,221667,7,Good,22/09/2022
FBK12168,221668,2,Poor,13/08/2022
FBK12169,221669,3,Poor,06/06/2022
FBK12170,221670,9,Excellent,18/12/2022
FBK12171,221671,9,Excellent,09/02/2022
FBK12172,221672,7,Good,10/11/2022
FBK12173,221673,2,Poor,02/06/2022
FBK12174,221674,9,Excellent,08/02/2022
FBK12175,221675,6,Average,01/06/2022
FBK12176,221676,10,Excellent,19/05/2022
FBK12177,221677,7,Good,26/07/2022
FBK12178,221678,8,Good,02/01/2022
FBK12179,221679,8,Good,16/12/2022
FBK12180,221680,6,Average,12/03/2022
FBK12181,221681,3,Poor,06/04/2022
FBK12182,221682,4,Poor,22/02/2022
FBK12183,221683,5,Average,25/06/2022
FBK12184,221684,9,Excellent,12/01/2022
FBK12185,221685,6,Average,18/12/2022
FBK12186,221686,9,Excellent,16/03/2022
FBK12187,221687,6,Average,18/06/2022
FBK12188,221688,8,Good,24/08/2022
FBK12189,221689,4,Poor,23/01/2022
FBK12190,221690,10,Excellent,24/06/2022
FBK12191,221691,8,Good,02/05/2022
FBK12192,221692,7,Good,15/12/2022
FBK12193,221693,10,Excellent,18/05/2022
FBK12194,221694,3,Poor,19/04/2022
FBK12195,221695,6,Average,12/09/2022
FBK12196,221696,9,Excellent,15/12/2022
FBK12197,221697,6,Average,28/10/2022
FBK12198,221698,8,Good,03/03/2022
FBK12199,221699,10,Excellent,15/03/2022
FBK12200,221700,6,Average,18/05/2022
FBK12201,221701,8,Good,01/08/2022
FBK12202,221702,2,Poor,24/07/2022
FBK12203,221703,5,Average,20/01/2022
FBK12204,221704,10,Excellent,08/10/2022
FBK12205,221705,7,Good,03/12/2022
FBK12206,221706,6,Average,07/07/2022
FBK12207,221707,10,Excellent,16/11/2022
FBK12208,221708,6,Average,20/03/2022
FBK12209,221709,8,Good,14/06/2022
FBK12210,221710,8,Good,04/02/2022
FBK12211,221711,3,Poor,03/11/2022
FBK12212,221712,7,Good,06/03/2022
FBK12213,221713,8,Good,04/04/2022
FBK12214,221714,8,Good,04/04/2022
FBK12215,221715,3,Poor,21/10/2022
FBK12216,221716,4,Poor,16/11/2022
FBK12217,221717,8,Good,23/10/2022
FBK12218,221718,7,Good,02/05/2022
FBK12219,221719,8,Good,20/04/2022
FBK12220,221720,6,Average,07/01/2022
FBK12221,221721,4,Poor,15/02/2022
FBK12222,221722,1,Poor,18/06/2022
FBK12223,221723,6,Average,26/06/2022
FBK12224,221724,6,Average,09/10/2022
FBK12225,221725,5,Average,24/01/2022
FBK12226,221726,4,Poor,03/05/2022
FBK12227,221727,5,Average,04/09/2022
FBK12228,221728,6,Average,08/12/2022
FBK12229,221729,7,Good,07/07/2022
FBK12230,221730,6,Average,22/09/2022
FBK12231,221731,2,Poor,21/10/2022
FBK12232,221732,6,Average,24/09/2022
FBK12233,221733,3,Poor,24/07/2022
FBK12234,221734,7,Good,19/11/2022
FBK12235,221735,6,Average,15/11/2022
FBK12236,221736,6,Average,06/02/2022
FBK12237,221737,5,Average,13/09/2022
FBK12238,221738,6,Average,22/06/2022
FBK12239,221739,3,Poor,20/09/2022
FBK12240,221740,9,Excellent,11/06/2022
FBK12241,221741,9,Excellent,28/06/2022
FBK12242,221742,10,Excellent,25/07/2022
FBK12243,221743,7,Good,11/12/2022
FBK12244,221744,4,Poor,19/04/2022
FBK12245,221745,6,Average,13/04/2022
FBK12246,221746,4,Poor,09/12/2022
FBK12247,221747,6,Average,15/08/2022
FBK12248,221748,7,Good,24/01/2022
FBK12249,221749,3,Poor,20/05/2022
FBK12250,221750,6,Average,05/09/2022
FBK12251,221751,6,Average,10/01/2022
FBK12252,221752,7,Good,28/04/2022
FBK12253,221753,3,Poor,25/01/2022
FBK12254,221754,5,Average,17/09/2022
FBK12255,221755,5,Average,19/10/2022
FBK12256,221756,7,Good,02/02/2022
FBK12257,221757,7,Good,05/06/2022
FBK12258,221758,5,Average,12/05/2022
FBK12259,221759,4,Poor,08/04/2022
FBK12260,221760,6,Average,03/05/2022
FBK12261,221761,10,Excellent,19/07/2022
FBK12262,221762,6,Average,03/12/2022
FBK12263,221763,7,Good,06/08/2022
FBK12264,221764,8,Good,23/12/2022
FBK12265,221765,6,Average,20/02/2022
FBK12266,221766,6,Average,24/01/2022
FBK12267,221767,8,Good,03/07/2022
FBK12268,221768,9,Excellent,12/06/2022
FBK12269,221769,10,Excellent,28/07/2022
FBK12270,221770,4,Poor,24/04/2022
FBK12271,221771,6,Average,21/01/2022
FBK12272,221772,10,Excellent,10/01/2022
FBK12273,221773,5,Average,11/01/2022
FBK12274,221774,6,Average,05/10/2022
FBK12275,221775,10,Excellent,23/09/2022
FBK12276,221776,10,Excellent,02/03/2022
FBK12277,221777,5,Average,25/08/2022
FBK12278,221778,8,Good,17/10/2022
FBK12279,221779,7,Good,14/04/2022
FBK12280,221780,7,Good,05/07/2022
FBK12281,221781,5,Average,03/06/2022
FBK12282,221782,6,Average,24/10/2022
FBK12283,221783,8,Good,13/09/2022
FBK12284,221784,6,Average,13/02/2022
FBK12285,221785,4,Poor,25/07/2022
FBK12286,221786,7,Good,16/03/2022
FBK12287,221787,7,Good,16/04/2022
FBK12288,221788,7,Good,19/11/2022
FBK12289,221789,8,Good,20/09/2022
FBK12290,221790,7,Good,08/04/2022
FBK12291,221791,10,Excellent,25/05/2022
FBK12292,221792,7,Good,22/06/2022
FBK12293,221793,8,Good,04/02/2022
FBK12294,221794,6,Average,12/07/2022
FBK12295,221795,5,Average,11/04/2022
FBK12296,221796,8,Good,21/10/2022
FBK12297,221797,8,Good,06/05/2022
FBK12298,221798,8,Good,27/10/2022
FBK12299,221799,6,Average,05/10/2022
FBK12300,221800,7,Good,27/01/2022
FBK12301,221801,7,Good,22/04/2022
FBK12302,221802,5,Average,25/03/2022
FBK12303,221803,8,Good,24/02/2022
FBK12304,221804,8,Good,20/04/2022
FBK12305,221805,8,Good,01/05/2022
FBK12306,221806,3,Poor,26/12/2022
FBK12307,221807,10,Excellent,15/05/2022
FBK12308,221808,7,Good,11/01/2022
FBK12309,221809,6,Average,18/12/2022
FBK12310,221810,7,Good,18/04/2022
FBK12311,221811,9,Excellent,18/05/2022
FBK12312,221812,8,Good,24/10/2022
FBK12313,221813,7,Good,23/12/2022
FBK12314,221814,8,Good,19/07/2022
FBK12315,221815,6,Average,09/01/2022
FBK12316,221816,9,Excellent,10/01/2022
FBK12317,221817,7,Good,20/12/2022
FBK12318,221818,7,Good,15/01/2022
FBK12319,221819,3,Poor,13/02/2022
FBK12320,221820,8,Good,28/11/2022
FBK12321,221821,8,Good,01/02/2022
FBK12322,221822,6,Average,13/11/2022
FBK12323,221823,7,Good,17/07/2022
FBK12324,221824,2,Poor,16/06/2022
FBK12325,221825,10,Excellent,03/09/2022
FBK12326,221826,8,Good,17/04/2022
FBK12327,221827,6,Average,23/09/2022
FBK12328,221828,8,Good,08/01/2022
FBK12329,221829,10,Excellent,11/05/2022
FBK12330,221830,6,Average,24/07/2022
FBK12331,221831,1,Poor,12/01/2022
FBK12332,221832,5,Average,21/06/2022
FBK12333,221833,7,Good,17/04/2022
FBK12334,221834,7,Good,21/01/2022
FBK12335,221835,7,Good,27/07/2022
FBK12336,221836,7,Good,09/09/2022
FBK12337,221837,6,Average,11/03/2022
FBK12338,221838,6,Average,05/11/2022
FBK12339,221839,8,Good,13/12/2022
FBK12340,221840,7,Good,20/11/2022
FBK12341,221841,7,Good,08/07/2022
FBK12342,221842,6,Average,14/03/2022
FBK12343,221843,2,Poor,11/10/2022
FBK12344,221844,4,Poor,05/09/2022
FBK12345,221845,6,Average,05/11/2022
FBK12346,221846,10,Excellent,22/09/2022
FBK12347,221847,4,Poor,10/03/2022
FBK12348,221848,10,Excellent,14/03/2022
FBK12349,221849,4,Poor,19/11/2022
FBK12350,221850,6,Average,03/06/2022
FBK12351,221851,7,Good,24/09/2022
FBK12352,221852,5,Average,11/03/2022
FBK12353,221853,7,Good,01/12/2022
FBK12354,221854,7,Good,14/07/2022
FBK12355,221855,6,Average,24/08/2022
FBK12356,221856,8,Good,25/03/2022
FBK12357,221857,6,Average,05/02/2022
FBK12358,221858,6,Average,25/01/2022
FBK12359,221859,8,Good,09/10/2022
FBK12360,221860,4,Poor,20/10/2022
FBK12361,221861,9,Excellent,08/10/2022
FBK12362,221862,7,Good,01/11/2022
FBK12363,221863,8,Good,23/02/2022
FBK12364,221864,4,Poor,17/03/2022
FBK12365,221865,10,Excellent,23/08/2022
FBK12366,221866,5,Average,28/03/2022
FBK12367,221867,4,Poor,16/08/2022
FBK12368,221868,4,Poor,07/03/2022
FBK12369,221869,7,Good,14/01/2022
FBK12370,221870,10,Excellent,14/05/2022
FBK12371,221871,5,Average,22/12/2022
FBK12372,221872,6,Average,03/04/2022
FBK12373,221873,5,Average,28/08/2022
FBK12374,221874,7,Good,23/08/2022
FBK12375,221875,6,Average,08/08/2022
FBK12376,221876,2,Poor,25/07/2022
FBK12377,221877,7,Good,24/10/2022
FBK12378,221878,5,Average,11/12/2022
FBK12379,221879,7,Good,24/10/2022
FBK12380,221880,6,Average,18/10/2022
FBK12381,221881,8,Good,23/11/2022
FBK12382,221882,5,Average,04/09/2022
FBK12383,221883,8,Good,27/08/2022
FBK12384,221884,8,Good,17/04/2022
FBK12385,221885,3,Poor,24/07/2022
FBK12386,221886,4,Poor,13/09/2022
FBK12387,221887,9,Excellent,02/11/2022
FBK12388,221888,5,Average,15/05/2022
FBK12389,221889,6,Average,25/05/2022
FBK12390,221890,7,Good,06/08/2022
FBK12391,221891,5,Average,20/05/2022
FBK12392,221892,9,Excellent,17/12/2022
FBK12393,221893,7,Good,27/08/2022
FBK12394,221894,7,Good,24/02/2022
FBK12395,221895,7,Good,06/02/2022
FBK12396,221896,7,Good,18/12/2022
FBK12397,221897,7,Good,14/07/2022
FBK12398,221898,6,Average,01/08/2022
FBK12399,221899,9,Excellent,19/08/2022
FBK12400,221900,7,Good,03/08/2022
FBK12401,221901,8,Good,23/06/2022
FBK12402,221902,8,Good,24/12/2022
FBK12403,221903,5,Average,04/02/2022
FBK12404,221904,7,Good,12/11/2022
FBK12405,221905,3,Poor,23/09/2022
FBK12406,221906,4,Poor,26/12/2022
FBK12407,221907,4,Poor,06/10/2022
FBK12408,221908,6,Average,13/09/2022
FBK12409,221909,5,Average,11/03/2022
FBK12410,221910,8,Good,28/11/2022
FBK12411,221911,7,Good,28/03/2022
FBK12412,221912,6,Average,25/03/2022
FBK12413,221913,4,Poor,10/07/2022
FBK12414,221914,6,Average,25/12/2022
FBK12415,221915,5,Average,21/05/2022
FBK12416,221916,7,Good,05/02/2022
FBK12417,221917,8,Good,20/01/2022
FBK12418,221918,7,Good,15/01/2022
FBK12419,221919,10,Excellent,18/08/2022
FBK12420,221920,7,Good,16/10/2022
FBK12421,221921,7,Good,19/04/2022
FBK12422,221922,4,Poor,14/08/2022
FBK12423,221923,6,Average,20/02/2022
FBK12424,221924,7,Good,08/01/2022
FBK12425,221925,3,Poor,20/05/2022
FBK12426,221926,6,Average,02/04/2022
FBK12427,221927,1,Poor,02/03/2022
FBK12428,221928,4,Poor,05/01/2022
FBK12429,221929,8,Good,19/11/2022
FBK12430,221930,10,Excellent,11/05/2022
FBK12431,221931,7,Good,04/01/2022
FBK12432,221932,7,Good,06/03/2022
FBK12433,221933,8,Good,22/10/2022
FBK12434,221934,6,Average,26/10/2022
FBK12435,221935,9,Excellent,15/03/2022
FBK12436,221936,7,Good,02/06/2022
FBK12437,221937,3,Poor,11/05/2022
FBK12438,221938,2,Poor,27/07/2022
FBK12439,221939,8,Good,27/07/2022
FBK12440,221940,5,Average,10/02/2022
FBK12441,221941,5,Average,04/03/2022
FBK12442,221942,7,Good,17/06/2022
FBK12443,221943,4,Poor,07/09/2022
FBK12444,221944,7,Good,02/10/2022
FBK12445,221945,8,Good,24/10/2022
FBK12446,221946,8,Good,16/02/2022
FBK12447,221947,7,Good,10/12/2022
FBK12448,221948,4,Poor,28/10/2022
FBK12449,221949,4,Poor,17/05/2022
FBK12450,221950,8,Good,12/10/2022
FBK12451,221951,8,Good,19/10/2022
FBK12452,221952,6,Average,24/09/2022
FBK12453,221953,8,Good,26/08/2022
FBK12454,221954,2,Poor,08/10/2022
FBK12455,221955,8,Good,01/04/2022
FBK12456,221956,7,Good,15/01/2022
FBK12457,221957,10,Excellent,28/12/2022
FBK12458,221958,4,Poor,14/10/2022
FBK12459,221959,9,Excellent,11/01/2022
FBK12460,221960,8,Good,26/09/2022
FBK12461,221961,5,Average,21/01/2022
FBK12462,221962,10,Excellent,10/12/2022
FBK12463,221963,6,Average,10/02/2022
FBK12464,221964,6,Average,18/09/2022
FBK12465,221965,8,Good,04/01/2022
FBK12466,221966,6,Average,13/06/2022
FBK12467,221967,10,Excellent,01/10/2022
FBK12468,221968,8,Good,11/04/2022
FBK12469,221969,5,Average,16/11/2022
FBK12470,221970,8,Good,21/01/2022
FBK12471,221971,7,Good,05/08/2022
FBK12472,221972,6,Average,11/09/2022
FBK12473,221973,8,Good,24/07/2022
FBK12474,221974,7,Good,10/09/2022
FBK12475,221975,4,Poor,22/12/2022
FBK12476,221976,4,Poor,18/09/2022
FBK12477,221977,5,Average,19/04/2022
FBK12478,221978,5,Average,03/06/2022
FBK12479,221979,3,Poor,27/05/2022
FBK12480,221980,6,Average,13/06/2022
FBK12481,221981,5,Average,19/03/2022
FBK12482,221982,7,Good,06/07/2022
FBK12483,221983,6,Average,28/02/2022
FBK12484,221984,8,Good,28/12/2022
FBK12485,221985,5,Average,02/12/2022
FBK12486,221986,5,Average,03/07/2022
FBK12487,221987,9,Excellent,12/04/2022
FBK12488,221988,10,Excellent,07/05/2022
FBK12489,221989,8,Good,06/05/2022
FBK12490,221990,3,Poor,26/06/2022
FBK12491,221991,10,Excellent,03/04/2022
FBK12492,221992,8,Good,01/09/2022
FBK12493,221993,9,Excellent,05/09/2022
FBK12494,221994,10,Excellent,16/06/2022
FBK12495,221995,9,Excellent,25/05/2022
FBK12496,221996,4,Poor,25/03/2022
FBK12497,221997,9,Excellent,22/09/2022
FBK12498,221998,5,Average,24/04/2022
FBK12499,221999,8,Good,13/08/2022
FBK12500,222000,8,Good,01/02/2022
FBK12501,222001,8,Good,22/01/2022
FBK12502,222002,8,Good,11/02/2022
FBK12503,222003,7,Good,04/01/2022
FBK12504,222004,7,Good,24/11/2022
FBK12505,222005,5,Average,19/01/2022
FBK12506,222006,6,Average,07/11/2022
FBK12507,222007,7,Good,07/04/2022
FBK12508,222008,7,Good,18/05/2022
FBK12509,222009,9,Excellent,22/08/2022
FBK12510,222010,3,Poor,05/05/2022
FBK12511,222011,7,Good,04/05/2022
FBK12512,222012,5,Average,18/10/2022
FBK12513,222013,10,Excellent,07/02/2022
FBK12514,222014,6,Average,18/06/2022
FBK12515,222015,10,Excellent,05/05/2022
FBK12516,222016,6,Average,08/10/2022
FBK12517,222017,1,Poor,10/02/2022
FBK12518,222018,8,Good,18/06/2022
FBK12519,222019,8,Good,05/01/2022
FBK12520,222020,8,Good,22/08/2022
FBK12521,222021,7,Good,13/02/2022
FBK12522,222022,8,Good,14/02/2022
FBK12523,222023,6,Average,23/03/2022
FBK12524,222024,3,Poor,21/10/2022
FBK12525,222025,7,Good,12/10/2022
FBK12526,222026,5,Average,27/06/2022
FBK12527,222027,6,Average,25/12/2022
FBK12528,222028,5,Average,25/02/2022
FBK12529,222029,5,Average,05/10/2022
FBK12530,222030,8,Good,15/12/2022
FBK12531,222031,6,Average,10/08/2022
FBK12532,222032,7,Good,08/08/2022
FBK12533,222033,7,Good,28/03/2022
FBK12534,222034,7,Good,12/05/2022
FBK12535,222035,6,Average,23/03/2022
FBK12536,222036,8,Good,15/06/2022
FBK12537,222037,2,Poor,03/01/2022
FBK12538,222038,3,Poor,12/02/2022
FBK12539,222039,8,Good,28/08/2022
FBK12540,222040,7,Good,25/05/2022
FBK12541,222041,4,Poor,19/10/2022
FBK12542,222042,9,Excellent,04/09/2022
FBK12543,222043,6,Average,26/12/2022
FBK12544,222044,1,Poor,18/06/2022
FBK12545,222045,10,Excellent,18/05/2022
FBK12546,222046,5,Average,19/07/2022
FBK12547,222047,8,Good,20/04/2022
FBK12548,222048,4,Poor,06/09/2022
FBK12549,222049,7,Good,03/07/2022
FBK12550,222050,4,Poor,27/04/2022
FBK12551,222051,10,Excellent,26/07/2022
FBK12552,222052,5,Average,26/10/2022
FBK12553,222053,8,Good,23/09/2022
FBK12554,222054,5,Average,22/03/2022
FBK12555,222055,6,Average,23/12/2022
FBK12556,222056,9,Excellent,04/08/2022
FBK12557,222057,4,Poor,15/10/2022
FBK12558,222058,6,Average,04/09/2022
FBK12559,222059,6,Average,10/03/2022
FBK12560,222060,8,Good,20/02/2022
FBK12561,222061,5,Average,27/11/2022
FBK12562,222062,8,Good,11/07/2022
FBK12563,222063,8,Good,22/11/2022
FBK12564,222064,1,Poor,07/02/2022
FBK12565,222065,7,Good,25/10/2022
FBK12566,222066,4,Poor,22/03/2022
FBK12567,222067,5,Average,18/08/2022
FBK12568,222068,8,Good,20/07/2022
FBK12569,222069,1,Poor,07/08/2022
FBK12570,222070,8,Good,11/11/2022
FBK12571,222071,8,Good,26/10/2022
FBK12572,222072,10,Excellent,23/07/2022
FBK12573,222073,6,Average,19/02/2022
FBK12574,222074,4,Poor,17/10/2022
FBK12575,222075,3,Poor,28/03/2022
FBK12576,222076,6,Average,12/01/2022
FBK12577,222077,8,Good,01/01/2022
FBK12578,222078,4,Poor,04/06/2022
FBK12579,222079,6,Average,08/01/2022
FBK12580,222080,9,Excellent,19/12/2022
FBK12581,222081,4,Poor,11/11/2022
FBK12582,222082,8,Good,13/07/2022
FBK12583,222083,8,Good,07/09/2022
FBK12584,222084,4,Poor,05/08/2022
FBK12585,222085,10,Excellent,13/09/2022
FBK12586,222086,4,Poor,05/07/2022
FBK12587,222087,7,Good,05/11/2022
FBK12588,222088,1,Poor,03/01/2022
FBK12589,222089,8,Good,24/03/2022
FBK12590,222090,6,Average,14/11/2022
FBK12591,222091,8,Good,05/02/2022
FBK12592,222092,7,Good,26/08/2022
FBK12593,222093,4,Poor,20/07/2022
FBK12594,222094,6,Average,17/08/2022
FBK12595,222095,8,Good,27/09/2022
FBK12596,222096,9,Excellent,12/07/2022
FBK12597,222097,3,Poor,14/03/2022
FBK12598,222098,4,Poor,19/01/2022
FBK12599,222099,8,Good,08/12/2022
FBK12600,222100,7,Good,14/05/2022
FBK12601,222101,6,Average,12/10/2022
FBK12602,222102,10,Excellent,19/01/2022
FBK12603,222103,6,Average,12/12/2022
FBK12604,222104,4,Poor,16/10/2022
FBK12605,222105,5,Average,24/03/2022
FBK12606,222106,3,Poor,15/05/2022
FBK12607,222107,7,Good,17/02/2022
FBK12608,222108,7,Good,08/02/2022
FBK12609,222109,7,Good,24/11/2022
FBK12610,222110,8,Good,21/11/2022
FBK12611,222111,8,Good,10/10/2022
FBK12612,222112,9,Excellent,11/01/2022
FBK12613,222113,8,Good,16/01/2022
FBK12614,222114,6,Average,16/09/2022
FBK12615,222115,7,Good,11/12/2022
FBK12616,222116,7,Good,26/06/2022
FBK12617,222117,8,Good,06/05/2022
FBK12618,222118,5,Average,20/12/2022
FBK12619,222119,3,Poor,26/12/2022
FBK12620,222120,9,Excellent,02/05/2022
FBK12621,222121,10,Excellent,06/10/2022
FBK12622,222122,7,Good,22/01/2022
FBK12623,222123,4,Poor,20/12/2022
FBK12624,222124,7,Good,16/05/2022
FBK12625,222125,7,Good,17/03/2022
FBK12626,222126,7,Good,09/05/2022
FBK12627,222127,10,Excellent,09/10/2022
FBK12628,222128,10,Excellent,01/05/2022
FBK12629,222129,10,Excellent,06/10/2022
FBK12630,222130,4,Poor,05/12/2022
FBK12631,222131,9,Excellent,26/06/2022
FBK12632,222132,7,Good,26/05/2022
FBK12633,222133,6,Average,06/08/2022
FBK12634,222134,8,Good,11/01/2022
FBK12635,222135,8,Good,20/03/2022
FBK12636,222136,10,Excellent,25/08/2022
FBK12637,222137,8,Good,08/07/2022
FBK12638,222138,1,Poor,21/12/2022
FBK12639,222139,3,Poor,19/04/2022
FBK12640,222140,5,Average,21/01/2022
FBK12641,222141,2,Poor,02/02/2022
FBK12642,222142,3,Poor,13/08/2022
FBK12643,222143,8,Good,16/05/2022
FBK12644,222144,7,Good,13/04/2022
FBK12645,222145,7,Good,09/08/2022
FBK12646,222146,7,Good,28/09/2022
FBK12647,222147,6,Average,10/01/2022
FBK12648,222148,8,Good,22/07/2022
FBK12649,222149,3,Poor,22/09/2022
FBK12650,222150,7,Good,18/02/2022
FBK12651,222151,7,Good,20/07/2022
FBK12652,222152,5,Average,09/06/2022
FBK12653,222153,6,Average,09/02/2022
FBK12654,222154,7,Good,15/07/2022
FBK12655,222155,5,Average,22/12/2022
FBK12656,222156,8,Good,17/04/2022
FBK12657,222157,7,Good,23/11/2022
FBK12658,222158,6,Average,18/06/2022
FBK12659,222159,7,Good,01/11/2022
FBK12660,222160,9,Excellent,14/01/2022
FBK12661,222161,8,Good,04/09/2022
FBK12662,222162,3,Poor,08/06/2022
FBK12663,222163,8,Good,07/05/2022
FBK12664,222164,8,Good,20/01/2022
FBK12665,222165,9,Excellent,20/01/2022
FBK12666,222166,3,Poor,21/10/2022
FBK12667,222167,3,Poor,04/12/2022
