grade_id,enrollment_id,student_id,course_id,grade_source,score,grade,grade_date
GRD16930,ENR12611,221233,SCI1003,Assignment,65,C+,26/08/2022
GRD16931,ENR12611,221233,SCI1003,Midterm,43,D,18/09/2022
GRD16932,ENR12611,221233,SCI1003,Final Exam,47,D,30/10/2022
GRD16933,ENR12613,221234,BUS1003,Quiz,95,A+,16/09/2022
GRD16934,ENR12613,221234,BUS1003,Assignment,86,A-,01/10/2022
GRD16935,ENR12613,221234,BUS1003,Midterm,66,C+,22/10/2022
GRD16936,ENR12613,221234,BUS1003,Final Exam,69,C+,18/12/2022
GRD16937,ENR12614,221235,AGR1001,Quiz,84,B+,02/05/2022
GRD16938,ENR12614,221235,AGR1001,Assignment,78,B,17/05/2022
GRD16939,ENR12614,221235,AGR1001,Midterm,76,B,10/06/2022
GRD16940,ENR12614,221235,AGR1001,Final Exam,96,A+,30/07/2022
GRD16941,ENR12615,221236,LAW1007,Quiz,59,C-,10/01/2023
GRD16942,ENR12615,221236,LAW1007,Assignment,81,B+,29/01/2023
GRD16943,ENR12615,221236,LAW1007,Midterm,36,F,18/02/2023
GRD16944,ENR12615,221236,LAW1007,Final Exam,56,C-,16/04/2023
GRD16945,ENR12617,221237,MED1004,Quiz,56,C-,03/01/2023
GRD16946,ENR12617,221237,MED1004,Assignment,89,A-,28/01/2023
GRD16947,ENR12617,221237,MED1004,Midterm,83,B+,23/02/2023
GRD16948,ENR12617,221237,MED1004,Final Exam,61,C,01/04/2023
GRD16949,ENR12618,221238,MED1004,Quiz,68,C+,30/12/2022
GRD16950,ENR12618,221238,MED1004,Assignment,37,F,08/01/2023
GRD16951,ENR12618,221238,MED1004,Midterm,39,F,04/02/2023
GRD16952,ENR12618,221238,MED1004,Final Exam,65,C+,22/03/2023
GRD16953,ENR12620,221239,SCI1004,Quiz,60,C,08/06/2022
GRD16954,ENR12620,221239,SCI1004,Assignment,62,C,26/06/2022
GRD16955,ENR12620,221239,SCI1004,Midterm,61,C,13/07/2022
GRD16956,ENR12620,221239,SCI1004,Final Exam,46,D,29/08/2022
GRD16957,ENR12622,221240,MED1006,Quiz,60,C,08/10/2022
GRD16958,ENR12622,221240,MED1006,Assignment,62,C,19/10/2022
GRD16959,ENR12622,221240,MED1006,Midterm,44,D,15/11/2022
GRD16960,ENR12622,221240,MED1006,Final Exam,60,C,31/12/2022
GRD16961,ENR12624,221241,BUS1009,Quiz,87,A-,09/07/2022
GRD16962,ENR12624,221241,BUS1009,Assignment,91,A,27/07/2022
GRD16963,ENR12624,221241,BUS1009,Midterm,67,C+,18/08/2022
GRD16964,ENR12624,221241,BUS1009,Final Exam,69,C+,03/10/2022
GRD16965,ENR12626,221242,COM1001,Quiz,43,D,14/09/2022
GRD16966,ENR12626,221242,COM1001,Assignment,86,A-,27/09/2022
GRD16967,ENR12626,221242,COM1001,Midterm,82,B+,16/10/2022
GRD16968,ENR12626,221242,COM1001,Final Exam,58,C-,03/12/2022
GRD16969,ENR12627,221243,COM1004,Quiz,65,C+,22/08/2022
GRD16970,ENR12627,221243,COM1004,Assignment,67,C+,08/09/2022
GRD16971,ENR12627,221243,COM1004,Midterm,58,C-,04/10/2022
GRD16972,ENR12627,221243,COM1004,Final Exam,62,C,16/11/2022
GRD16973,ENR12628,221244,BUS1002,Quiz,69,C+,17/09/2022
GRD16974,ENR12628,221244,BUS1002,Assignment,83,B+,09/10/2022
GRD16975,ENR12628,221244,BUS1002,Midterm,96,A+,03/11/2022
GRD16976,ENR12628,221244,BUS1002,Final Exam,68,C+,11/12/2022
GRD16977,ENR12630,221245,AGR1004,Quiz,96,A+,15/04/2022
GRD16978,ENR12630,221245,AGR1004,Assignment,65,C+,01/05/2022
GRD16979,ENR12630,221245,AGR1004,Midterm,62,C,26/05/2022
GRD16980,ENR12630,221245,AGR1004,Final Exam,80,B+,06/07/2022
GRD16981,ENR12631,221246,SCI1002,Quiz,56,C-,23/07/2022
GRD16982,ENR12631,221246,SCI1002,Assignment,72,B-,01/08/2022
GRD16983,ENR12631,221246,SCI1002,Midterm,87,A-,31/08/2022
GRD16984,ENR12631,221246,SCI1002,Final Exam,58,C-,24/10/2022
GRD16985,ENR12632,221247,BUS1010,Quiz,75,B,30/01/2023
GRD16986,ENR12632,221247,BUS1010,Assignment,55,C-,24/02/2023
GRD16987,ENR12632,221247,BUS1010,Midterm,70,B-,18/03/2023
GRD16988,ENR12632,221247,BUS1010,Final Exam,88,A-,11/05/2023
GRD16989,ENR12634,221248,AGR1001,Quiz,86,A-,18/07/2022
GRD16990,ENR12634,221248,AGR1001,Assignment,73,B-,10/08/2022
GRD16991,ENR12634,221248,AGR1001,Midterm,100,A+,31/08/2022
GRD16992,ENR12634,221248,AGR1001,Final Exam,54,D,17/10/2022
GRD16993,ENR12636,221249,ARC1001,Quiz,64,C,30/11/2022
GRD16994,ENR12636,221249,ARC1001,Assignment,70,B-,20/12/2022
GRD16995,ENR12636,221249,ARC1001,Midterm,44,D,18/01/2023
GRD16996,ENR12636,221249,ARC1001,Final Exam,84,B+,08/03/2023
GRD16997,ENR12637,221250,AGR1010,Quiz,94,A,07/11/2022
GRD16998,ENR12637,221250,AGR1010,Assignment,51,D,01/12/2022
GRD16999,ENR12637,221250,AGR1010,Midterm,74,B-,01/01/2023
GRD17000,ENR12637,221250,AGR1010,Final Exam,88,A-,12/02/2023
GRD17001,ENR12638,221251,COM1004,Quiz,68,C+,13/04/2022
GRD17002,ENR12638,221251,COM1004,Assignment,58,C-,01/05/2022
GRD17003,ENR12638,221251,COM1004,Midterm,57,C-,27/05/2022
GRD17004,ENR12638,221251,COM1004,Final Exam,62,C,13/07/2022
GRD17005,ENR12640,221252,ARC1004,Quiz,85,A-,01/06/2022
GRD17006,ENR12640,221252,ARC1004,Assignment,99,A+,20/06/2022
GRD17007,ENR12640,221252,ARC1004,Midterm,74,B-,20/07/2022
GRD17008,ENR12640,221252,ARC1004,Final Exam,61,C,25/08/2022
GRD17009,ENR12641,221253,ENG1009,Quiz,89,A-,05/06/2022
GRD17010,ENR12641,221253,ENG1009,Assignment,73,B-,08/07/2022
GRD17011,ENR12641,221253,ENG1009,Midterm,74,B-,01/08/2022
GRD17012,ENR12641,221253,ENG1009,Final Exam,63,C,15/09/2022
GRD17013,ENR12642,221254,ARC1005,Quiz,56,C-,02/07/2022
GRD17014,ENR12642,221254,ARC1005,Assignment,74,B-,10/07/2022
GRD17015,ENR12642,221254,ARC1005,Midterm,50,D,13/08/2022
GRD17016,ENR12642,221254,ARC1005,Final Exam,66,C+,02/10/2022
GRD17017,ENR12644,221255,SCI1009,Quiz,51,D,04/12/2022
GRD17018,ENR12644,221255,SCI1009,Assignment,91,A,24/12/2022
GRD17019,ENR12644,221255,SCI1009,Midterm,56,C-,28/01/2023
GRD17020,ENR12644,221255,SCI1009,Final Exam,76,B,16/03/2023
GRD17021,ENR12645,221256,MED1009,Quiz,68,C+,18/06/2022
GRD17022,ENR12645,221256,MED1009,Assignment,75,B,13/07/2022
GRD17023,ENR12645,221256,MED1009,Midterm,45,D,30/07/2022
GRD17024,ENR12645,221256,MED1009,Final Exam,39,F,23/09/2022
GRD17025,ENR12646,221257,COM1010,Quiz,91,A,09/08/2022
GRD17026,ENR12646,221257,COM1010,Assignment,98,A+,06/09/2022
GRD17027,ENR12646,221257,COM1010,Midterm,98,A+,30/09/2022
GRD17028,ENR12646,221257,COM1010,Final Exam,68,C+,02/11/2022
GRD17029,ENR12647,221258,MED1003,Quiz,43,D,11/02/2022
GRD17030,ENR12647,221258,MED1003,Assignment,64,C,11/03/2022
GRD17031,ENR12647,221258,MED1003,Midterm,97,A+,08/04/2022
GRD17032,ENR12647,221258,MED1003,Final Exam,69,C+,14/05/2022
GRD17033,ENR12649,221259,ARC1008,Quiz,55,C-,13/08/2022
GRD17034,ENR12649,221259,ARC1008,Assignment,75,B,07/09/2022
GRD17035,ENR12649,221259,ARC1008,Midterm,90,A,09/10/2022
GRD17036,ENR12649,221259,ARC1008,Final Exam,87,A-,11/11/2022
GRD17037,ENR12650,221260,BUS1001,Quiz,96,A+,14/07/2022
GRD17038,ENR12650,221260,BUS1001,Assignment,66,C+,01/08/2022
GRD17039,ENR12650,221260,BUS1001,Midterm,81,B+,18/08/2022
GRD17040,ENR12650,221260,BUS1001,Final Exam,72,B-,30/09/2022
GRD17041,ENR12652,221261,ART1004,Quiz,62,C,08/10/2022
GRD17042,ENR12652,221261,ART1004,Assignment,87,A-,30/10/2022
GRD17043,ENR12652,221261,ART1004,Midterm,57,C-,30/11/2022
GRD17044,ENR12652,221261,ART1004,Final Exam,68,C+,16/01/2023
GRD17045,ENR12653,221262,ENG1007,Quiz,80,B+,17/06/2022
GRD17046,ENR12653,221262,ENG1007,Assignment,72,B-,05/07/2022
GRD17047,ENR12653,221262,ENG1007,Midterm,98,A+,27/07/2022
GRD17048,ENR12653,221262,ENG1007,Final Exam,60,C,18/09/2022
GRD17049,ENR12654,221263,AGR1008,Quiz,73,B-,09/11/2022
GRD17050,ENR12654,221263,AGR1008,Assignment,67,C+,26/11/2022
GRD17051,ENR12654,221263,AGR1008,Midterm,74,B-,16/12/2022
GRD17052,ENR12654,221263,AGR1008,Final Exam,41,D,03/02/2023
GRD17053,ENR12655,221264,BUS1008,Quiz,62,C,09/08/2022
GRD17054,ENR12655,221264,BUS1008,Assignment,85,A-,05/09/2022
GRD17055,ENR12655,221264,BUS1008,Midterm,56,C-,02/10/2022
GRD17056,ENR12655,221264,BUS1008,Final Exam,81,B+,05/11/2022
GRD17057,ENR12656,221265,COM1004,Quiz,92,A,25/04/2022
GRD17058,ENR12656,221265,COM1004,Assignment,87,A-,05/05/2022
GRD17059,ENR12656,221265,COM1004,Midterm,79,B,07/06/2022
GRD17060,ENR12656,221265,COM1004,Final Exam,77,B,20/07/2022
GRD17061,ENR12657,221266,SOC1004,Quiz,91,A,12/04/2022
GRD17062,ENR12657,221266,SOC1004,Assignment,76,B,07/05/2022
GRD17063,ENR12657,221266,SOC1004,Midterm,57,C-,30/05/2022
GRD17064,ENR12657,221266,SOC1004,Final Exam,72,B-,11/07/2022
GRD17065,ENR12658,221267,ENG1002,Quiz,56,C-,01/04/2022
GRD17066,ENR12658,221267,ENG1002,Assignment,88,A-,14/04/2022
GRD17067,ENR12658,221267,ENG1002,Midterm,71,B-,17/05/2022
GRD17068,ENR12658,221267,ENG1002,Final Exam,65,C+,27/06/2022
GRD17069,ENR12660,221268,SOC1006,Quiz,65,C+,20/10/2022
GRD17070,ENR12660,221268,SOC1006,Assignment,83,B+,13/11/2022
GRD17071,ENR12660,221268,SOC1006,Midterm,40,D,06/12/2022
GRD17072,ENR12660,221268,SOC1006,Final Exam,70,B-,15/01/2023
GRD17073,ENR12662,221269,BUS1006,Quiz,73,B-,28/06/2022
GRD17074,ENR12662,221269,BUS1006,Assignment,88,A-,26/07/2022
GRD17075,ENR12662,221269,BUS1006,Midterm,59,C-,21/08/2022
GRD17076,ENR12662,221269,BUS1006,Final Exam,56,C-,05/10/2022
GRD17077,ENR12663,221270,AGR1005,Quiz,60,C,10/12/2022
GRD17078,ENR12663,221270,AGR1005,Assignment,100,A+,28/12/2022
GRD17079,ENR12663,221270,AGR1005,Midterm,46,D,22/01/2023
GRD17080,ENR12663,221270,AGR1005,Final Exam,87,A-,04/03/2023
GRD17081,ENR12664,221271,BUS1007,Quiz,69,C+,21/10/2022
GRD17082,ENR12664,221271,BUS1007,Assignment,58,C-,01/11/2022
GRD17083,ENR12664,221271,BUS1007,Midterm,94,A,25/11/2022
GRD17084,ENR12664,221271,BUS1007,Final Exam,57,C-,09/01/2023
GRD17085,ENR12665,221272,SCI1005,Quiz,60,C,02/07/2022
GRD17086,ENR12665,221272,SCI1005,Assignment,78,B,23/07/2022
GRD17087,ENR12665,221272,SCI1005,Midterm,60,C,10/08/2022
GRD17088,ENR12665,221272,SCI1005,Final Exam,66,C+,24/09/2022
GRD17089,ENR12667,221273,BUS1006,Quiz,78,B,31/07/2022
GRD17090,ENR12667,221273,BUS1006,Assignment,40,D,22/08/2022
GRD17091,ENR12667,221273,BUS1006,Midterm,71,B-,15/09/2022
GRD17092,ENR12667,221273,BUS1006,Final Exam,69,C+,05/11/2022
GRD17093,ENR12669,221274,COM1005,Quiz,78,B,20/06/2022
GRD17094,ENR12669,221274,COM1005,Assignment,79,B,08/07/2022
GRD17095,ENR12669,221274,COM1005,Midterm,69,C+,01/08/2022
GRD17096,ENR12669,221274,COM1005,Final Exam,66,C+,21/09/2022
GRD17097,ENR12670,221275,AGR1008,Quiz,89,A-,27/12/2022
GRD17098,ENR12670,221275,AGR1008,Assignment,67,C+,23/01/2023
GRD17099,ENR12670,221275,AGR1008,Midterm,66,C+,23/02/2023
GRD17100,ENR12670,221275,AGR1008,Final Exam,67,C+,09/04/2023
GRD17101,ENR12672,221276,SCI1005,Quiz,66,C+,10/05/2022
GRD17102,ENR12672,221276,SCI1005,Assignment,70,B-,07/06/2022
GRD17103,ENR12672,221276,SCI1005,Midterm,54,D,28/06/2022
GRD17104,ENR12672,221276,SCI1005,Final Exam,76,B,15/08/2022
GRD17105,ENR12674,221277,MED1009,Quiz,62,C,12/07/2022
GRD17106,ENR12674,221277,MED1009,Assignment,98,A+,09/08/2022
GRD17107,ENR12674,221277,MED1009,Midterm,58,C-,26/08/2022
GRD17108,ENR12674,221277,MED1009,Final Exam,66,C+,17/10/2022
GRD17109,ENR12676,221278,BUS1008,Quiz,82,B+,18/11/2022
GRD17110,ENR12676,221278,BUS1008,Assignment,100,A+,15/12/2022
GRD17111,ENR12676,221278,BUS1008,Midterm,68,C+,15/01/2023
GRD17112,ENR12676,221278,BUS1008,Final Exam,89,A-,18/02/2023
GRD17113,ENR12678,221279,AGR1008,Quiz,98,A+,09/11/2022
GRD17114,ENR12678,221279,AGR1008,Assignment,70,B-,27/11/2022
GRD17115,ENR12678,221279,AGR1008,Midterm,66,C+,13/12/2022
GRD17116,ENR12678,221279,AGR1008,Final Exam,45,D,07/02/2023
GRD17117,ENR12680,221280,ARC1008,Quiz,56,C-,13/09/2022
GRD17118,ENR12680,221280,ARC1008,Assignment,60,C,30/09/2022
GRD17119,ENR12680,221280,ARC1008,Midterm,53,D,31/10/2022
GRD17120,ENR12680,221280,ARC1008,Final Exam,68,C+,10/12/2022
GRD17121,ENR12682,221281,ENG1004,Quiz,35,F,28/06/2022
GRD17122,ENR12682,221281,ENG1004,Assignment,89,A-,20/07/2022
GRD17123,ENR12682,221281,ENG1004,Midterm,87,A-,15/08/2022
GRD17124,ENR12682,221281,ENG1004,Final Exam,60,C,26/09/2022
GRD17125,ENR12684,221282,AGR1006,Quiz,49,D,04/06/2022
GRD17126,ENR12684,221282,AGR1006,Assignment,71,B-,25/06/2022
GRD17127,ENR12684,221282,AGR1006,Midterm,48,D,30/07/2022
GRD17128,ENR12684,221282,AGR1006,Final Exam,67,C+,09/09/2022
GRD17129,ENR12686,221283,LAW1007,Quiz,60,C,03/09/2022
GRD17130,ENR12686,221283,LAW1007,Assignment,70,B-,26/09/2022
GRD17131,ENR12686,221283,LAW1007,Midterm,68,C+,21/10/2022
GRD17132,ENR12686,221283,LAW1007,Final Exam,78,B,03/12/2022
GRD17133,ENR12688,221284,ARC1003,Quiz,57,C-,11/03/2022
GRD17134,ENR12688,221284,ARC1003,Assignment,79,B,01/04/2022
GRD17135,ENR12688,221284,ARC1003,Midterm,81,B+,21/04/2022
GRD17136,ENR12688,221284,ARC1003,Final Exam,35,F,12/06/2022
GRD17137,ENR12690,221285,ART1001,Quiz,86,A-,10/08/2022
GRD17138,ENR12690,221285,ART1001,Assignment,62,C,29/08/2022
GRD17139,ENR12690,221285,ART1001,Midterm,85,A-,21/09/2022
GRD17140,ENR12690,221285,ART1001,Final Exam,68,C+,07/11/2022
GRD17141,ENR12692,221286,SCI1001,Quiz,45,D,05/02/2023
GRD17142,ENR12692,221286,SCI1001,Assignment,86,A-,17/02/2023
GRD17143,ENR12692,221286,SCI1001,Midterm,100,A+,14/03/2023
GRD17144,ENR12692,221286,SCI1001,Final Exam,60,C,23/04/2023
GRD17145,ENR12693,221287,ARC1003,Quiz,41,D,17/04/2022
GRD17146,ENR12693,221287,ARC1003,Assignment,71,B-,04/05/2022
GRD17147,ENR12693,221287,ARC1003,Midterm,48,D,22/05/2022
GRD17148,ENR12693,221287,ARC1003,Final Exam,42,D,10/07/2022
GRD17149,ENR12695,221288,COM1002,Quiz,63,C,03/04/2022
GRD17150,ENR12695,221288,COM1002,Assignment,89,A-,18/04/2022
GRD17151,ENR12695,221288,COM1002,Midterm,77,B,09/05/2022
GRD17152,ENR12695,221288,COM1002,Final Exam,65,C+,28/06/2022
GRD17153,ENR12696,221289,BUS1009,Quiz,83,B+,23/03/2022
GRD17154,ENR12696,221289,BUS1009,Assignment,73,B-,10/04/2022
GRD17155,ENR12696,221289,BUS1009,Midterm,68,C+,09/05/2022
GRD17156,ENR12696,221289,BUS1009,Final Exam,79,B,24/06/2022
GRD17157,ENR12698,221290,LAW1004,Quiz,68,C+,03/03/2022
GRD17158,ENR12698,221290,LAW1004,Assignment,70,B-,22/03/2022
GRD17159,ENR12698,221290,LAW1004,Midterm,58,C-,16/04/2022
GRD17160,ENR12698,221290,LAW1004,Final Exam,69,C+,24/05/2022
GRD17161,ENR12699,221291,LAW1009,Quiz,68,C+,27/06/2022
GRD17162,ENR12699,221291,LAW1009,Assignment,85,A-,05/07/2022
GRD17163,ENR12699,221291,LAW1009,Midterm,64,C,05/08/2022
GRD17164,ENR12699,221291,LAW1009,Final Exam,58,C-,26/09/2022
GRD17165,ENR12700,221292,LAW1005,Quiz,52,D,12/05/2022
GRD17166,ENR12700,221292,LAW1005,Assignment,79,B,21/05/2022
GRD17167,ENR12700,221292,LAW1005,Midterm,46,D,14/06/2022
GRD17168,ENR12700,221292,LAW1005,Final Exam,62,C,03/08/2022
GRD17169,ENR12702,221293,MED1009,Quiz,88,A-,05/12/2022
GRD17170,ENR12702,221293,MED1009,Assignment,72,B-,22/12/2022
GRD17171,ENR12702,221293,MED1009,Midterm,36,F,18/01/2023
GRD17172,ENR12702,221293,MED1009,Final Exam,89,A-,01/03/2023
GRD17173,ENR12704,221294,AGR1004,Quiz,91,A,16/01/2023
GRD17174,ENR12704,221294,AGR1004,Assignment,75,B,01/02/2023
GRD17175,ENR12704,221294,AGR1004,Midterm,60,C,25/02/2023
GRD17176,ENR12704,221294,AGR1004,Final Exam,67,C+,15/04/2023
GRD17177,ENR12705,221295,ART1002,Quiz,47,D,12/10/2022
GRD17178,ENR12705,221295,ART1002,Assignment,69,C+,27/10/2022
GRD17179,ENR12705,221295,ART1002,Midterm,71,B-,27/11/2022
GRD17180,ENR12705,221295,ART1002,Final Exam,78,B,05/01/2023
GRD17181,ENR12707,221296,AGR1002,Quiz,64,C,15/06/2022
GRD17182,ENR12707,221296,AGR1002,Assignment,72,B-,30/06/2022
GRD17183,ENR12707,221296,AGR1002,Midterm,61,C,21/07/2022
GRD17184,ENR12707,221296,AGR1002,Final Exam,68,C+,07/09/2022
GRD17185,ENR12709,221297,BUS1008,Quiz,65,C+,16/01/2023
GRD17186,ENR12709,221297,BUS1008,Assignment,57,C-,09/02/2023
GRD17187,ENR12709,221297,BUS1008,Midterm,74,B-,09/03/2023
GRD17188,ENR12709,221297,BUS1008,Final Exam,53,D,14/04/2023
GRD17189,ENR12710,221298,ART1010,Quiz,75,B,14/10/2022
GRD17190,ENR12710,221298,ART1010,Assignment,80,B+,01/11/2022
GRD17191,ENR12710,221298,ART1010,Midterm,69,C+,23/11/2022
GRD17192,ENR12710,221298,ART1010,Final Exam,44,D,07/01/2023
GRD17193,ENR12712,221299,SOC1001,Quiz,57,C-,08/01/2023
GRD17194,ENR12712,221299,SOC1001,Assignment,89,A-,21/01/2023
GRD17195,ENR12712,221299,SOC1001,Midterm,90,A,16/02/2023
GRD17196,ENR12712,221299,SOC1001,Final Exam,73,B-,15/04/2023
GRD17197,ENR12714,221300,ART1010,Quiz,75,B,20/12/2022
GRD17198,ENR12714,221300,ART1010,Assignment,65,C+,10/01/2023
GRD17199,ENR12714,221300,ART1010,Midterm,56,C-,01/02/2023
GRD17200,ENR12714,221300,ART1010,Final Exam,87,A-,16/03/2023
GRD17201,ENR12716,221301,SCI1005,Quiz,69,C+,26/01/2023
GRD17202,ENR12716,221301,SCI1005,Assignment,67,C+,06/02/2023
GRD17203,ENR12716,221301,SCI1005,Midterm,52,D,11/03/2023
GRD17204,ENR12716,221301,SCI1005,Final Exam,78,B,19/04/2023
GRD17205,ENR12718,221302,MED1004,Quiz,57,C-,08/04/2022
GRD17206,ENR12718,221302,MED1004,Assignment,71,B-,19/04/2022
GRD17207,ENR12718,221302,MED1004,Midterm,91,A,18/05/2022
GRD17208,ENR12718,221302,MED1004,Final Exam,98,A+,10/07/2022
GRD17209,ENR12720,221303,COM1004,Quiz,95,A+,04/01/2023
GRD17210,ENR12720,221303,COM1004,Assignment,70,B-,05/02/2023
GRD17211,ENR12720,221303,COM1004,Midterm,64,C,28/02/2023
GRD17212,ENR12720,221303,COM1004,Final Exam,70,B-,05/04/2023
GRD17213,ENR12722,221304,SCI1006,Quiz,57,C-,18/04/2022
GRD17214,ENR12722,221304,SCI1006,Assignment,87,A-,22/05/2022
GRD17215,ENR12722,221304,SCI1006,Midterm,81,B+,07/06/2022
GRD17216,ENR12722,221304,SCI1006,Final Exam,55,C-,28/07/2022
GRD17217,ENR12724,221305,SCI1007,Quiz,85,A-,11/08/2022
GRD17218,ENR12724,221305,SCI1007,Assignment,97,A+,28/08/2022
GRD17219,ENR12724,221305,SCI1007,Midterm,82,B+,25/09/2022
GRD17220,ENR12724,221305,SCI1007,Final Exam,42,D,07/11/2022
GRD17221,ENR12725,221306,ARC1004,Quiz,89,A-,09/09/2022
GRD17222,ENR12725,221306,ARC1004,Assignment,80,B+,01/10/2022
GRD17223,ENR12725,221306,ARC1004,Midterm,60,C,02/11/2022
GRD17224,ENR12725,221306,ARC1004,Final Exam,67,C+,11/12/2022
GRD17225,ENR12726,221307,BUS1005,Quiz,74,B-,04/05/2022
GRD17226,ENR12726,221307,BUS1005,Assignment,82,B+,02/06/2022
GRD17227,ENR12726,221307,BUS1005,Midterm,68,C+,21/06/2022
GRD17228,ENR12726,221307,BUS1005,Final Exam,69,C+,02/08/2022
GRD17229,ENR12728,221308,ARC1008,Quiz,86,A-,01/01/2023
GRD17230,ENR12728,221308,ARC1008,Assignment,62,C,20/01/2023
GRD17231,ENR12728,221308,ARC1008,Midterm,91,A,16/02/2023
GRD17232,ENR12728,221308,ARC1008,Final Exam,81,B+,05/04/2023
GRD17233,ENR12729,221309,BUS1009,Quiz,88,A-,13/03/2022
GRD17234,ENR12729,221309,BUS1009,Assignment,63,C,22/03/2022
GRD17235,ENR12729,221309,BUS1009,Midterm,88,A-,14/04/2022
GRD17236,ENR12729,221309,BUS1009,Final Exam,55,C-,28/05/2022
GRD17237,ENR12730,221310,LAW1001,Quiz,60,C,01/11/2022
GRD17238,ENR12730,221310,LAW1001,Assignment,78,B,29/11/2022
GRD17239,ENR12730,221310,LAW1001,Midterm,73,B-,24/12/2022
GRD17240,ENR12730,221310,LAW1001,Final Exam,58,C-,11/02/2023
GRD17241,ENR12732,221311,SCI1001,Quiz,62,C,30/05/2022
GRD17242,ENR12732,221311,SCI1001,Assignment,66,C+,17/06/2022
GRD17243,ENR12732,221311,SCI1001,Midterm,82,B+,13/07/2022
GRD17244,ENR12732,221311,SCI1001,Final Exam,68,C+,03/09/2022
GRD17245,ENR12734,221312,ARC1002,Quiz,64,C,02/02/2023
GRD17246,ENR12734,221312,ARC1002,Assignment,51,D,23/02/2023
GRD17247,ENR12734,221312,ARC1002,Midterm,59,C-,16/03/2023
GRD17248,ENR12734,221312,ARC1002,Final Exam,94,A,11/05/2023
GRD17249,ENR12736,221313,SOC1005,Quiz,64,C,26/01/2023
GRD17250,ENR12736,221313,SOC1005,Assignment,62,C,09/02/2023
GRD17251,ENR12736,221313,SOC1005,Midterm,61,C,10/03/2023
GRD17252,ENR12736,221313,SOC1005,Final Exam,100,A+,01/05/2023
GRD17253,ENR12738,221314,BUS1004,Quiz,61,C,29/09/2022
GRD17254,ENR12738,221314,BUS1004,Assignment,50,D,11/10/2022
GRD17255,ENR12738,221314,BUS1004,Midterm,68,C+,19/11/2022
GRD17256,ENR12738,221314,BUS1004,Final Exam,55,C-,26/12/2022
GRD17257,ENR12739,221315,ARC1006,Quiz,69,C+,12/09/2022
GRD17258,ENR12739,221315,ARC1006,Assignment,75,B,03/10/2022
GRD17259,ENR12739,221315,ARC1006,Midterm,59,C-,24/10/2022
GRD17260,ENR12739,221315,ARC1006,Final Exam,70,B-,15/12/2022
GRD17261,ENR12740,221316,BUS1003,Quiz,40,D,25/03/2022
GRD17262,ENR12740,221316,BUS1003,Assignment,81,B+,31/03/2022
GRD17263,ENR12740,221316,BUS1003,Midterm,67,C+,06/05/2022
GRD17264,ENR12740,221316,BUS1003,Final Exam,44,D,10/06/2022
GRD17265,ENR12741,221317,AGR1007,Quiz,81,B+,01/10/2022
GRD17266,ENR12741,221317,AGR1007,Assignment,97,A+,01/11/2022
GRD17267,ENR12741,221317,AGR1007,Midterm,68,C+,15/11/2022
GRD17268,ENR12741,221317,AGR1007,Final Exam,65,C+,31/12/2022
GRD17269,ENR12742,221318,LAW1002,Quiz,62,C,08/04/2022
GRD17270,ENR12742,221318,LAW1002,Assignment,100,A+,23/04/2022
GRD17271,ENR12742,221318,LAW1002,Midterm,47,D,14/05/2022
GRD17272,ENR12742,221318,LAW1002,Final Exam,76,B,07/07/2022
GRD17273,ENR12744,221319,ENG1008,Quiz,73,B-,01/05/2022
GRD17274,ENR12744,221319,ENG1008,Assignment,84,B+,27/05/2022
GRD17275,ENR12744,221319,ENG1008,Midterm,100,A+,12/06/2022
GRD17276,ENR12744,221319,ENG1008,Final Exam,91,A,04/08/2022
GRD17277,ENR12745,221320,MED1003,Quiz,58,C-,04/08/2022
GRD17278,ENR12745,221320,MED1003,Assignment,69,C+,15/08/2022
GRD17279,ENR12745,221320,MED1003,Midterm,80,B+,04/09/2022
GRD17280,ENR12745,221320,MED1003,Final Exam,51,D,31/10/2022
GRD17281,ENR12746,221321,SOC1005,Quiz,80,B+,07/11/2022
GRD17282,ENR12746,221321,SOC1005,Assignment,67,C+,29/11/2022
GRD17283,ENR12746,221321,SOC1005,Midterm,82,B+,04/01/2023
GRD17284,ENR12746,221321,SOC1005,Final Exam,89,A-,08/02/2023
GRD17285,ENR12748,221322,COM1002,Quiz,69,C+,04/08/2022
GRD17286,ENR12748,221322,COM1002,Assignment,49,D,19/08/2022
GRD17287,ENR12748,221322,COM1002,Midterm,97,A+,14/09/2022
GRD17288,ENR12748,221322,COM1002,Final Exam,73,B-,10/11/2022
GRD17289,ENR12750,221323,LAW1005,Quiz,59,C-,31/10/2022
GRD17290,ENR12750,221323,LAW1005,Assignment,50,D,23/11/2022
GRD17291,ENR12750,221323,LAW1005,Midterm,75,B,17/12/2022
GRD17292,ENR12750,221323,LAW1005,Final Exam,38,F,31/01/2023
GRD17293,ENR12751,221324,SCI1003,Quiz,81,B+,23/05/2022
GRD17294,ENR12751,221324,SCI1003,Assignment,41,D,16/06/2022
GRD17295,ENR12751,221324,SCI1003,Midterm,99,A+,10/07/2022
GRD17296,ENR12751,221324,SCI1003,Final Exam,90,A,24/08/2022
GRD17297,ENR12752,221325,ENG1004,Quiz,79,B,06/06/2022
GRD17298,ENR12752,221325,ENG1004,Assignment,40,D,27/06/2022
GRD17299,ENR12752,221325,ENG1004,Midterm,93,A,26/07/2022
GRD17300,ENR12752,221325,ENG1004,Final Exam,44,D,14/09/2022
